id	pop	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30
c4558	pop05	4.16031	5.41785	1.86224	3.02851	-2.1786	-0.3079	0.25826	1.33113	-0.3196	-0.55392	-0.30576	-0.76462	-0.15272	-1.53064	-2.62277	-0.18497	1.44874	1.14158	-0.36007	-0.1348	1.01845	3.09426	0.51042	2.69372	0.48841	-0.32622	0.49192	0.7036	-0.77802	-0.57367
c2322	pop08	0.20815	0.6812	0.23333	-0.30095	-0.99339	-1.00891	-2.29407	0.41831	1.86602	-0.11037	1.43355	0.26762	0.45056	-0.20799	-0.88515	1.10067	2.67772	-0.84693	-0.25748	-0.7624	0.35975	0.9009	-0.14072	-1.08061	0.40954	0.16257	-0.00906	-0.24318	-0.2173	1.46651
c0702	pop08	1.42542	0.45923	0.34508	0.95986	0.57604	-0.81004	0.36824	-0.54062	1.13439	0.16655	0.8757	-0.30623	0.04023	0.48195	1.56592	1.52329	-0.24971	-0.69638	-0.017	1.10279	0.35771	-0.34951	-1.17638	1.59921	0.18574	0.97867	1.08153	0.56573	1.18295	-0.61757
c2677	pop02	4.90924	4.78028	-0.00205	-1.21251	-0.22277	0.54387	-0.62688	-0.68117	-0.80856	1.44819	2.77407	-0.57074	-0.03418	0.12343	-0.059	0.15517	-0.47425	-0.9633	-0.32606	1.76315	-0.84544	0.11447	-0.74651	0.08958	2.67294	-1.50258	-0.39323	1.26734	0.29376	0.82127
c0965	pop08	0.94571	-0.62775	-0.80119	0.38965	-1.3554	-1.4261	-0.41869	1.52395	0.80537	0.01895	0.36192	-0.05698	0.26114	-0.05523	-2.32221	0.59621	0.13584	-1.1989	0.21169	-0.71419	0.00794	1.53474	-0.30164	0.45989	-0.75596	0.38231	0.05665	0.73318	-1.43561	-0.32443
c4417	pop05	4.1984	5.19295	0.75016	4.80756	-0.35909	0.91824	0.45833	0.59734	0.54871	-0.42613	-1.29533	2.89834	-0.93701	2.60056	0.08582	-0.16616	3.14456	0.90835	0.60738	0.1595	-0.22429	0.22864	0.78249	1.87727	0.1247	-0.58076	0.02644	-0.70116	-1.56826	-2.04294
c1915	pop08	0.12683	2.08315	-1.03227	0.02346	-0.21613	-0.65022	1.09806	0.16179	2.34522	1.84063	-0.50402	-0.63975	2.2124	-1.22166	1.13549	0.54379	-0.87229	0.92194	0.12936	-0.51148	-0.64075	1.56441	0.25251	0.81273	0.59538	0.47792	-1.8518	-0.63371	-1.00135	-2.01887
c1528	pop08	-0.92627	0.78407	1.49063	0.4257	-0.28216	-0.10994	1.06959	-0.18862	0.05918	0.2407	-0.09534	0.35649	-2.10553	-2.20447	-0.09261	0.5565	0.16477	-0.77624	-0.9259	1.25978	-0.56804	-1.07065	2.10596	0.25072	-0.14221	-0.89963	-0.08274	-2.51422	-0.36252	0.2463
c0787	pop08	0.63557	1.72545	0.09265	-1.46816	-0.23677	-0.46306	0.23743	0.08987	-1.8009	0.70899	1.67937	0.18838	0.27439	-0.52176	0.36571	1.36893	-0.42148	0.47074	-0.60779	1.13332	0.28742	-0.26798	1.20524	-0.28747	0.11223	-1.44643	-1.73638	-1.03367	-0.84743	-0.37164
c4402	pop05	5.1161	5.83508	0.81516	5.25839	0.42159	0.5699	-0.50816	-1.22221	-0.02733	0.09876	0.72093	-0.53504	-0.74534	1.08946	-0.39056	-0.74579	1.04573	-1.56505	0.94381	-0.57606	1.11958	0.27183	2.02612	-0.31246	-1.13001	-0.78352	0.84375	0.09239	-2.0818	2.32348
c0817	pop08	0.00662	0.96455	-0.07903	0.11879	2.81045	-0.12082	0.95573	0.35353	-1.25464	2.36636	0.04012	1.32675	-1.68311	-0.88442	0.0747	-0.01396	0.07192	0.23568	-0.29352	1.2056	-0.4447	-0.59419	2.72146	0.34403	-0.37437	-0.26322	1.92514	-1.48901	-0.07526	-0.39558
c4421	pop05	4.53776	4.76698	-0.89839	4.85609	-0.28206	-0.75259	0.40915	-0.41477	1.47823	-0.50183	0.84173	1.13349	0.92991	-0.64241	-0.8716	-0.76098	-0.57834	1.90885	-0.64245	-0.45524	-0.34064	0.45501	-1.0822	-1.64502	-0.16047	-0.52506	1.24328	-0.35499	-0.64487	-0.87013
c0659	pop08	-0.10362	-0.60452	-1.2448	-1.66143	-1.36847	0.61805	-2.05184	0.25536	-0.83525	1.35884	1.48619	1.31058	1.09149	1.77852	0.04058	-0.20213	-0.67317	0.40457	0.68053	1.34625	0.94631	-0.30585	-2.80212	0.82808	0.64416	-0.60783	-0.31282	0.07878	1.52895	0.26811
c0646	pop08	-1.14801	1.9772	-0.15803	-1.6071	-1.77944	-1.56718	-1.21206	0.04207	0.56297	-0.53158	0.9204	0.55808	-0.3761	0.22295	-0.82582	-0.43368	0.64071	0.56613	-0.71359	1.58783	-1.43802	0.15835	0.53168	0.65409	-0.22842	-1.49877	-0.81351	-0.32697	0.5045	-0.0071
c0517	pop08	-2.7042	-0.66279	1.08396	0.76485	-0.55054	-0.67951	-1.44341	-1.42087	-1.58306	-0.04276	0.49306	0.00605	-2.4005	1.666	0.23141	-1.39665	0.6218	0.03726	1.64818	0.71204	1.29916	-0.81509	1.86524	0.80174	-1.87215	1.21488	-0.2953	0.70919	0.44385	-0.89417
c2510	pop08	0.93572	-0.42563	1.62101	0.22651	-0.06546	0.85773	-0.20894	1.79243	0.80579	0.55777	0.86651	-1.16835	1.33244	0.45625	-0.9184	1.1538	0.14992	0.83996	-0.15267	0.84389	0.94021	-1.84532	1.1999	0.67253	-1.27157	-1.27495	-1.01289	-0.66266	-1.94637	1.90907
c1473	pop08	0.59823	-0.15932	-1.23631	0.16051	1.88704	2.49282	-0.22437	0.44867	0.19528	0.29466	1.1839	1.33079	-0.12654	-0.92278	1.22033	0.3625	-0.39393	0.55907	0.36723	-0.29935	0.36633	0.85713	1.4758	-0.48712	-1.27984	-0.89847	1.29963	0.27107	-1.06045	-1.23276
c0131	pop08	1.01369	-0.60991	1.33717	-0.20043	0.29461	-0.06062	-1.49765	-0.13725	0.7394	1.88734	1.91728	1.34104	0.24506	0.77224	-0.87968	0.09192	-0.64087	-1.00602	-0.46994	-1.30817	-0.27615	-0.81839	-0.658	0.04784	1.39194	-0.33762	-0.25932	-0.12408	-1.73386	0.55825
c1518	pop08	0.93503	0.24684	0.32652	0.24651	0.12218	-0.17086	1.07622	0.51593	-0.98589	0.24365	-1.27092	1.27146	-0.3948	-0.22525	-0.79787	-0.41302	-0.44943	-0.38241	1.59023	0.18637	-1.04599	0.67352	-0.18645	0.18031	-1.05228	-0.39615	1.54315	-0.9577	0.06686	-0.34997
c3638	pop04	0.66302	6.07098	0.84953	4.83755	-0.21568	0.84041	-0.8534	0.48108	0.45271	-0.71706	-1.7982	0.03857	-0.49778	0.70907	0.52021	0.87592	1.64508	0.29886	1.5295	-0.96642	-0.04163	-0.64186	0.00738	-1.3086	-0.84771	0.13334	2.16204	-0.7057	0.044	1.25104
c0174	pop08	-1.82224	1e-05	-0.29767	-0.43524	-1.26371	-1.23579	0.20748	0.10432	-0.29226	-0.68593	-0.67596	-0.28155	-1.89075	-0.87999	-1.4087	0.34777	0.1776	-0.28555	-0.33174	1.31409	1.03101	-1.8764	-0.82234	0.04302	1.15265	-1.09932	0.88026	0.06413	-1.98614	-2.00741
c2769	pop02	4.54733	3.87975	-1.0801	0.19047	0.53807	0.30395	1.35274	-0.56862	1.5097	0.06512	0.07884	-0.37007	-0.92886	-0.19157	-0.82278	0.33789	-0.73372	-1.74659	0.83536	0.5547	-0.28003	0.06629	-0.80561	0.24065	-1.05258	0.52129	-1.8962	-0.16807	-0.79047	0.8867
c1373	pop08	0.42247	-1.75263	2.39196	0.18733	-0.1637	2.00709	-0.74883	-0.14116	-0.49137	1.7472	0.02144	-1.85611	-1.46304	-0.40686	-0.06273	0.91399	0.92711	0.68524	2.24572	0.05726	-0.72632	0.83501	0.35449	0.18256	-0.99975	0.26132	0.66152	-0.19509	-0.29334	-0.42735
c1000	pop08	-0.44566	-0.22825	-1.98952	-0.65318	-0.08841	0.66407	-0.16473	0.43753	2.52612	-0.09498	0.4981	-0.46619	-2.1684	1.36135	-0.60448	0.37987	-0.01208	1.76462	-0.84121	-0.6577	1.10484	-1.591	0.40882	-0.4336	-0.69229	2.59003	-1.97238	1.01457	0.99673	-0.525
c0655	pop08	-0.20534	0.87514	-2.04423	0.28612	1.16862	-0.23146	-0.4605	-1.67589	0.04487	0.49818	-0.12986	-1.35419	-0.13348	0.37276	-0.3888	-0.25105	0.3345	-2.19988	1.75207	0.67476	0.23596	-1.83777	-1.27607	2.1548	0.87443	0.45108	-0.34769	0.97708	-0.16309	-0.25941
c1595	pop08	0.5834	-0.64336	1.08858	1.71409	-1.11201	1.16695	0.20662	-0.88728	-0.20319	-1.32774	-0.00199	0.81201	-0.58201	1.19359	-0.92797	-1.65605	-0.23319	3.44381	-0.02657	0.40349	-1.98479	0.62158	0.15682	0.99631	1.13069	0.80298	0.19233	1.52464	-0.15537	1.66733
c0759	pop08	-0.12271	0.42053	0.82072	0.31398	-1.93719	-1.4846	-0.30436	-0.23541	-0.64117	-0.43214	-0.44254	0.61899	1.00526	1.68244	0.20825	-1.59066	-0.48258	-0.38567	-0.50733	0.21728	0.20756	-1.21307	0.18985	-2.16494	-1.65134	-0.34535	0.07596	-2.32619	-1.68779	-0.28396
c0636	pop08	-1.46469	0.02601	1.67385	-0.89632	-0.72291	0.86085	1.65679	-0.13455	-0.56474	-1.55394	-1.48749	0.05384	-1.34959	-0.58605	0.25051	-0.66348	-1.33145	0.82009	-0.1946	-1.23901	-0.19007	-1.27124	1.32243	-1.41745	-0.61404	-1.11014	1.16022	-0.38653	1.46292	-0.74704
c2131	pop08	1.67038	-0.62587	-0.32788	2.11149	1.38883	0.41884	-0.3151	-0.6208	2.10665	0.55022	0.52153	-1.65697	-0.81176	1.12166	-0.91434	0.31422	0.23379	0.60647	1.53656	-0.54088	-0.96901	0.42361	-1.26177	-0.27274	-2.04942	-0.51534	-1.10462	-1.48091	0.60825	0.11011
c0190	pop08	-0.19842	-0.35476	2.0854	-1.03583	-0.39642	0.79745	0.8386	0.35735	-0.37999	2.20973	0.01324	-0.92227	-0.19578	0.71404	-0.52281	0.03274	-1.08332	-0.50121	1.09778	-0.11253	0.07482	1.57158	-0.72683	-0.21704	0.55833	-0.29344	-0.61849	0.38225	-0.31874	1.30103
c3489	pop04	0.29863	4.62555	-1.55842	5.05083	0.02965	0.85967	0.71629	-0.69621	-0.06173	-0.29922	0.46234	-0.9022	-0.97434	-0.28264	0.70021	-2.53521	1.53444	-0.61356	1.07734	-1.32923	1.13562	-0.3936	1.25079	-0.51652	-1.32924	0.82999	-2.14456	-1.05984	0.31957	-0.64038
c0493	pop08	2.23939	1.02893	-1.68107	-1.02619	0.54678	1.20964	0.43205	-1.09597	-0.97574	-1.71122	0.46053	-1.82011	0.41575	0.02701	-0.72713	1.17453	0.38838	0.72255	-0.18287	0.84162	-0.81377	1.43214	-0.16058	0.3739	0.54304	0.43757	-1.34041	0.02258	1.81153	0.44756
c4646	pop05	4.4456	3.154	-0.05164	6.02612	-0.56386	0.80427	-1.76025	0.02965	-0.29034	-0.02887	1.00783	-0.81565	0.50982	-0.01367	0.48623	-0.05314	-0.85549	0.30666	1.08673	-1.68188	0.85281	-0.38695	-0.85542	-0.78773	0.15818	0.60276	-0.23565	1.30582	-3.11907	0.91027
c0596	pop08	-0.50429	0.90564	1.49598	-1.7038	0.57645	-1.11761	-1.00582	0.88849	0.68637	-1.45681	-2.63546	-0.14984	0.43787	-0.02179	-0.22889	0.61667	0.05822	-0.04647	1.58506	-0.85619	-1.69672	-0.63885	-0.23327	-1.05853	0.43978	0.56044	2.09861	-2.17119	-1.33813	2.95125
c1074	pop08	-0.84214	-0.81338	-1.08857	-1.35167	0.21005	-0.94165	0.87576	0.74375	0.0425	-1.12593	1.02383	-0.55754	-0.51334	-0.84637	0.34363	-1.79407	-0.08384	0.92228	0.03224	-1.65881	0.44794	0.23312	0.6995	-0.36445	-0.41401	0.29064	-1.36528	0.68459	0.16568	-0.55394
c4461	pop05	5.10188	4.73975	0.86425	5.27309	0.29235	0.63402	-1.36825	0.75918	-1.83534	-2.14692	0.32986	-0.59556	0.2173	0.09638	3.18669	-1.63889	-0.42995	-1.39657	-0.23157	0.55287	-1.64128	-0.663	0.22131	-0.29019	1.09535	-0.32676	-1.42502	-0.42454	-0.12929	0.93981
c4620	pop05	3.46835	6.81292	0.01527	6.42786	-0.47851	1.33053	-0.35568	1.85126	0.98075	-0.26438	-0.79772	-2.26143	1.67221	0.25826	-1.06976	1.0385	-0.585	-0.28836	-3.24837	0.26929	-1.32548	1.02642	-0.46699	1.05375	-0.95705	0.47687	0.74778	-1.52205	-1.03246	-0.42506
c1364	pop08	0.72375	2.40337	0.49581	1.62317	-0.73791	-0.22139	0.71846	-0.4748	-0.47984	-0.64142	1.33753	-0.28162	-0.93971	-0.17001	0.24273	-0.21636	-0.53557	0.48235	-0.9422	0.02857	-1.19112	-0.96139	0.92058	0.64704	-0.28062	1.44153	0.03057	0.53601	0.58856	1.02931
c0603	pop08	-1.69108	-0.68013	-0.50202	1.10586	1.12522	-0.31837	0.13956	0.06374	-0.91669	1.86917	1.91356	1.19717	0.41532	-0.57915	0.12794	-0.16764	-0.90654	1.19974	0.44563	0.70039	0.16467	-0.52583	1.71231	0.52363	1.65423	0.4257	1.57196	0.1977	0.10472	-0.52682
c3891	pop04	1.15583	4.79159	0.44873	4.01885	0.86321	-0.00489	-0.81432	-0.41301	0.92076	-1.86452	0.13472	1.65471	-1.07475	-1.21886	-1.05629	-0.27649	-1.38985	-0.5379	-0.10985	-2.49103	0.58781	1.13171	-1.49117	0.97881	0.51646	0.1456	-1.19751	0.26362	-0.66827	-0.35556
c3633	pop04	1.93141	5.63702	-1.03889	5.0739	1.32088	-0.0208	-0.75406	-0.14454	-0.70464	1.08377	-0.69318	0.10314	-0.55203	0.52702	0.50402	-0.27625	-1.24235	0.45217	2.46455	0.3876	0.52071	0.79367	0.38105	1.52614	-0.37435	0.75402	-1.47079	0.03222	-1.31602	0.69765
c4470	pop05	5.65619	4.96657	2.40787	5.67325	-0.7219	1.44347	0.74715	-0.3832	-1.30914	1.11323	0.04297	1.00016	0.35102	-1.19015	-1.26269	-0.69933	0.0275	-0.45841	1.07351	2.95331	1.24633	1.21847	0.31139	0.69469	-0.00689	-0.60395	0.21062	0.07266	-0.06508	0.45184
c4852	pop06	-0.53414	4.98711	5.57892	0.24307	0.57575	-0.35181	2.91272	0.15414	0.24351	-2.3607	0.4491	-1.77545	2.41283	2.41938	0.35314	1.45765	-0.95936	0.52586	-0.47168	-0.97262	1.12008	0.06108	1.03518	-0.71254	0.4466	0.86141	1.09841	0.36048	2.4623	-0.42584
c4596	pop05	4.5844	6.32482	0.83371	4.58854	1.01225	0.658	0.03756	0.67708	-0.21746	1.48857	2.19121	-1.43593	0.08267	0.18929	-1.11717	0.1115	0.78515	-0.71683	-0.44434	-0.7094	-0.39885	-0.30842	1.08317	-0.83528	0.31592	-0.22426	-0.42394	0.51592	0.64986	-0.93444
c2371	pop08	-1.32557	-0.0594	0.81329	0.44692	0.77299	-0.20145	-1.36743	1.04534	-1.59113	-3.24922	-0.8593	-2.06577	1.54229	0.63281	0.32102	-0.1474	0.2034	-1.6201	0.00546	-0.01668	-0.27484	0.82531	-0.67375	-1.31759	-0.47967	1.58873	-1.00248	-0.32099	1.49587	0.14239
c1382	pop08	0.7094	1.08692	-0.20433	0.89135	0.48707	0.26944	0.22991	-1.05301	-0.82274	-0.82366	0.07085	-0.2428	1.01567	-0.66262	1.99075	0.21691	-0.58602	0.70806	0.39543	-0.48858	0.41971	-0.75127	-0.51951	-0.98236	1.33028	-2.42981	-1.38667	-0.47669	0.45162	-0.27761
c1227	pop08	0.58798	0.31182	1.79761	0.16187	-0.75875	0.84047	-0.99965	-0.73706	0.30531	-0.03	0.18165	0.422	-0.88861	-1.144	0.25232	-0.79284	0.4206	-1.31508	-1.72028	0.17002	2.55048	-0.01223	0.62463	1.61825	-0.66497	-0.76651	-1.35681	-1.9058	-0.69743	-2.37555
c2453	pop08	1.57313	-1.10553	-0.3762	0.5418	0.23882	-0.45589	-0.50409	-0.08667	0.98451	-0.78678	1.92686	-0.67929	1.73755	1.34261	-0.53931	0.36567	1.27288	-0.4988	-1.89995	0.45399	0.89532	0.20422	0.34586	0.34583	-0.88991	-0.24111	-1.36216	-0.70933	0.44434	-1.08935
c2422	pop08	-0.15885	-0.11139	-0.21883	-1.84679	0.66361	0.78406	0.58746	-0.87695	0.8723	1.16328	1.06692	0.47242	-0.14659	-0.57479	0.74684	-0.65257	0.8856	-0.1529	0.60189	0.42667	-0.9903	-1.22545	-1.86681	-0.57743	1.54566	1.44188	-0.72861	0.39193	0.25566	-1.05165
c1552	pop08	0.768	-1.93941	-0.37792	1.32165	1.03392	-0.6277	0.10044	-1.15231	1.10086	-1.46829	1.14486	-0.41743	2.23332	-0.69417	2.21507	0.46329	0.43899	-0.76423	2.12261	0.17602	1.3606	1.62656	0.04553	1.05106	-0.58725	-0.17013	0.3205	1.84943	-3.24186	-0.19647
c4687	pop05	3.32827	5.82598	0.0991	5.35631	-0.04367	-0.48076	-0.45264	1.05144	0.94934	0.86018	-0.59163	-2.16421	0.86117	-0.60286	0.82286	0.02673	0.56367	0.06803	-0.27763	-0.55727	-1.34702	2.12893	0.20774	0.58928	1.89318	0.0601	0.98016	0.47853	-1.08103	-0.53303
c3088	pop03	6.8451	0.38916	5.54646	-0.08727	0.53455	-0.28798	0.97257	-0.40718	-2.88897	0.43265	0.84534	-2.01497	-1.29972	-2.2288	0.51829	0.35797	-0.95248	-0.30995	-0.04075	-1.42233	0.11883	-1.84045	-0.938	0.99031	0.50755	-1.04981	0.4221	0.65409	1.50759	0.16179
c0621	pop08	1.05757	-0.15492	0.64195	-1.51615	-0.3037	-1.73865	1.28137	0.4294	1.87196	0.02843	1.35102	-0.23105	0.50358	0.05118	-0.1363	0.85441	-1.01624	2.15324	-0.54001	-0.6301	0.39717	1.13838	1.17577	-0.10438	0.8536	-0.57735	-0.27339	0.44891	-1.46748	-1.56972
c2059	pop08	1.77914	-0.78691	-1.65253	0.83879	-1.10035	-0.12131	-0.52407	-0.1872	-0.56006	0.13107	0.2071	0.6697	1.23961	1.02577	-0.41506	1.10964	-0.47382	-0.12434	0.46723	-0.5416	0.9036	0.35784	-1.87708	-1.45677	0.82463	-1.96938	0.96869	-1.56445	-0.79863	-0.62562
c4450	pop05	4.37983	4.20441	-0.02226	4.18806	-0.1566	-0.95941	-2.29541	1.26255	-0.71366	-0.85443	0.2566	0.4598	0.03146	0.82289	0.15322	1.2648	-1.64378	1.02484	-1.01688	-0.08025	-1.82333	-1.72875	0.61447	0.87731	-0.69041	-0.3589	0.43209	-0.55742	-0.2987	-2.11077
c2276	pop08	-0.7814	-0.71737	0.15042	-0.74049	-3.14351	-0.17355	-1.31385	-0.31485	-0.31956	-1.11213	0.75155	0.65342	0.78001	0.12106	0.4191	-1.29722	0.06389	-1.22163	0.31078	-1.34321	-0.39855	0.64671	0.01394	1.24825	-1.03215	1.27648	0.58935	-0.56344	-0.61672	1.04763
c4418	pop05	5.66731	5.56412	-0.01645	5.75953	-0.89569	2.14408	-0.34548	1.20022	0.66568	-0.7424	0.40605	-0.02997	-0.58801	2.20599	-1.58516	0.9445	-1.12028	0.45865	-0.07657	-0.59213	0.55668	-0.9494	-0.0875	-1.55829	1.7518	-0.47446	0.36392	0.88288	1.39082	-0.68134
c2907	pop03	4.27756	-1.66709	4.75198	1.81032	1.04856	-1.57079	-0.61715	-2.37304	0.26643	-2.01609	0.32838	-1.63891	1.32959	0.30436	0.09249	-0.7918	-1.29146	0.3125	0.30546	0.65277	0.204	-1.11708	-0.35774	1.13923	1.2922	0.06544	0.04104	-1.19936	0.77516	-1.08163
c3072	pop03	3.21765	-0.77731	4.18898	0.60397	-0.43954	-2.00412	1.36565	1.10067	-0.54176	-0.41502	-0.5179	-0.07176	-2.19483	0.67517	0.09384	-0.97266	0.45509	0.85513	1.57504	1.51057	-0.18119	0.79393	-0.06073	0.80938	-0.80564	1.03503	2.0855	-0.17785	0.62744	-0.03457
c4225	pop05	5.45634	5.00363	0.45334	3.15096	1.51633	-0.74729	-0.15399	1.09165	-0.30484	-1.45405	0.22071	-1.15936	0.39593	-0.58674	0.76672	-0.94285	-0.70449	0.53785	0.40306	-1.06551	1.13416	2.40787	-0.58755	-1.16705	0.73855	-0.42941	2.22744	1.78532	-0.93548	1.27981
c2444	pop08	0.66362	0.97198	1.72402	1.31729	0.61932	-0.76493	-1.76707	-0.77715	-1.21123	-0.31178	-0.72379	2.07479	1.67419	-0.5807	-0.23456	-0.29228	-1.17893	-0.88446	-2.05662	0.9797	-1.26524	0.06477	-2.01647	-0.53752	-2.27918	0.29938	0.1491	-0.50287	-0.05251	1.34909
c4780	pop06	0.13148	4.79612	4.57768	0.79386	-0.39379	0.40316	-1.1682	-1.16051	1.06625	-0.33263	0.51285	0.74713	-0.53101	-0.47189	-0.88709	-0.0125	0.74082	-0.65948	2.96292	-1.38821	0.38223	0.27803	-0.42477	1.04227	1.54063	0.10988	0.93998	0.14184	-1.97907	1.30467
c1576	pop08	1.77288	-0.2061	0.3957	1.73119	-0.74338	1.58582	-0.06028	0.30493	-0.0592	-1.08211	-0.06008	0.01318	-0.63887	-0.31981	-0.64429	0.61478	0.76448	1.12556	-0.38025	-0.65631	0.43131	-0.69151	0.13936	0.16869	1.90347	0.51824	1.04336	1.064	-0.81014	1.10665
c2339	pop08	0.18412	0.1705	1.03448	1.04759	1.12768	2.1762	1.44867	0.62488	2.38976	0.08346	-0.47811	-1.59159	-0.43068	-0.06302	1.42419	-0.93756	-0.22956	0.53249	0.702	1.40924	0.39951	-1.20732	-0.63999	0.93466	-2.09007	-0.73769	-1.76066	-0.33578	0.50961	-0.09194
c1734	pop08	-1.34485	0.60183	-2.66789	-0.57173	0.55177	-0.10691	-0.63203	1.74215	-0.21984	0.77502	-0.49026	-0.58805	1.44064	1.84642	0.59024	0.00831	-2.63071	-0.95623	0.46636	-0.00126	0.58107	-0.89799	-0.29846	1.19153	-0.9501	0.76898	1.5292	0.53688	0.58808	0.8295
c3047	pop03	4.06394	0.32902	5.74762	-1.45096	0.56847	0.45898	-0.81773	2.11391	0.43375	-0.87066	0.43838	0.81216	-0.15901	1.30926	-0.42023	-0.62832	-0.10856	-1.83786	-0.25136	0.18613	1.71104	0.14733	-0.19373	0.40265	0.89016	-0.5193	0.52397	1.26648	-1.3749	-0.91948
c3600	pop04	2.63991	4.15705	0.14691	4.50732	-1.59959	1.15839	1.50474	1.36005	-1.81605	0.68915	-0.68674	1.38307	0.79923	-1.47203	-1.36233	2.57108	-1.44656	0.84862	-1.7237	0.13451	1.29858	0.87689	1.25478	0.95611	0.64878	-0.17553	-1.86844	-0.47668	-0.07992	2.09288
c2747	pop02	5.49967	5.03147	-0.83109	-0.27052	1.15197	1.2219	-1.13814	2.55464	0.53012	1.51268	0.53144	-1.49805	0.83478	-0.65945	1.45582	1.08358	0.61356	-0.40952	-0.418	1.29142	1.05884	-0.42079	0.55656	-0.59618	-0.36209	0.67189	0.61794	1.22355	-1.08421	1.00635
c4759	pop06	1.09135	5.69654	3.79449	-0.29115	0.69883	0.55302	-0.10089	-0.84103	1.01628	0.15294	0.10825	1.20436	0.42859	1.08819	-1.38656	1.32834	0.77794	0.71906	0.24784	0.24191	-0.37771	-0.66115	1.08027	0.71058	-0.02226	-0.70221	0.8127	-0.48254	0.47361	0.4714
c2799	pop02	4.40442	5.41539	2.59503	-0.56337	0.06445	-1.9682	2.24267	0.43053	-0.61901	-0.69357	2.14879	1.14937	1.0211	0.09942	-0.93978	-0.87147	0.26663	-1.75479	-0.39313	-0.5151	-0.94994	-0.67654	0.76159	1.01405	0.46729	0.46569	-0.57157	0.01449	-0.4151	0.29121
c2130	pop08	1.24752	-0.83333	0.27578	-1.00806	0.38618	-0.03712	0.74421	-0.74541	0.00849	-1.16527	-1.14053	-1.08226	0.47912	0.37238	0.21959	-0.48222	-0.93788	-0.9362	0.15283	0.14344	-0.93975	0.88408	-0.34053	-1.52989	1.5233	0.73613	-1.96484	-0.09769	-0.9846	1.75027
c1109	pop08	1.27279	-0.40373	0.94217	-0.35836	1.33532	-0.66991	-1.88563	0.76661	0.46748	0.91954	0.15902	0.1613	-1.25135	0.65279	0.3992	0.94964	-0.05181	0.6115	-0.78893	2.76199	-0.83971	-2.17817	1.35956	0.42644	0.26825	0.44171	1.83168	0.83654	-1.13693	1.12388
c0399	pop08	0.01464	1.06559	1.76417	0.84719	1.63077	0.95736	-0.53476	-1.05968	-1.10214	0.60228	0.59701	-0.46883	-1.74427	1.73614	0.61179	-0.09238	2.13175	1.10844	-1.29952	-0.86774	0.9398	-1.96466	0.05493	-1.14423	-0.76316	-0.52216	0.91042	-0.21464	0.20633	0.74344
c4122	pop04	0.41561	6.47131	-0.83798	5.63668	-0.34512	1.13627	1.05715	-2.36998	-1.09832	-0.21045	0.17051	-0.17586	0.6557	-2.29591	0.96302	1.27386	1.01403	-2.16127	-0.31751	-0.07037	-1.04402	-0.83661	1.54121	0.22075	-0.03341	-1.45638	-0.88549	-1.38197	-0.02389	-0.52869
c1138	pop08	-1.65556	0.12823	-1.50283	0.55478	-0.55181	-0.02324	-1.0553	-0.24627	-0.69995	1.05356	0.91941	-0.07367	-0.23893	-0.00093	-2.23083	-0.05692	-0.56837	-0.94322	0.24158	0.97579	0.83248	-0.80873	-0.16917	0.46394	0.19315	-0.74421	-0.07724	-0.47671	1.17855	-0.83834
c4788	pop06	-0.98697	4.75455	3.85946	1.1035	-0.96301	-0.78002	0.98759	1.14014	0.08715	2.05582	-0.46382	-1.56627	1.7857	0.53189	-0.00195	1.44071	1.06676	-0.68419	0.29834	-1.2645	-1.05573	-0.43207	-0.05801	1.22536	-1.52813	1.22826	-0.06481	-0.00154	-0.486	-0.47554
c2916	pop03	5.79993	0.68023	3.97479	0.40609	-0.30988	-1.42569	0.33964	1.15455	-1.16481	0.6221	0.03263	0.20646	-0.13209	-0.51521	-1.02056	2	2.1203	0.10667	-0.42475	-0.58805	-1.08874	-0.68918	-1.70038	-1.39108	0.77693	0.12955	0.53214	-0.58918	0.81907	-0.54137
c4837	pop06	0.6726	5.9268	6.54834	0.7152	0.30478	0.97591	1.56581	-0.06838	-0.67444	0.20668	-1.47336	-1.50556	1.83755	0.85418	1.1265	-1.36741	-0.76435	0.54463	1.29952	-0.70469	-0.76377	-1.45086	-0.82202	0.14332	2.06641	-1.71003	0.67966	1.25858	0.58363	1.4546
c1819	pop08	-0.7173	-0.38077	0.47648	0.56269	2.01667	0.55248	-0.25343	0.93829	-1.48888	0.65961	-0.31025	1.39979	-0.30504	-0.3143	-0.24849	-0.04517	0.28458	0.57215	-0.89844	-0.44505	-1.07286	-0.60407	0.83673	0.59338	-1.29377	-0.20523	-0.69185	0.50993	-0.10559	-1.06726
c2688	pop02	4.16012	4.8491	0.03455	-1.22626	0.14457	-0.81856	-0.18099	1.29409	1.26016	0.92181	-0.05692	0.45072	-1.15943	0.27467	0.20425	0.05918	-0.97189	1.33054	0.00073	-0.41386	-1.21033	0.36645	-0.50691	0.56127	-0.51524	-0.19294	0.35002	-1.39346	-0.02665	-0.52935
